stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
StopArea:88:1792,,Freinville Westinghouse,,48.927017212,2.5198419094,,,1,,,0,
StopArea:70:50005195,,Vauban,,48.920593262,2.5261480808,,,1,,,0,
StopArea:59:3682185,,Avenue du Coteau - Ecole Normale,,48.912769318,2.5399680138,,,1,,,0,
StopArea:59:3682229,,Mairie,,48.912017822,2.5491130352,,,1,,,0,
StopArea:59:3682231,,Les Marronniers,,48.912086487,2.5510880947,,,1,,,0,
StopArea:59:3682236,,Emile Zola,,48.906761169,2.557076931,,,1,,,0,
StopArea:59:3682257,,Les Bosquets,,48.904788971,2.5597419739,,,1,,,0,
StopArea:59:4035480,,Tuilerie,,48.90422821,2.5646159649,,,1,,,0,
StopArea:70:50005749,,L'Ermitage,,48.906677246,2.5712020397,,,1,,,0,
StopArea:70:50005772,,Jean Moulin,,48.906730652,2.5764780045,,,1,,,0,
StopArea:88:1753,,Arago,,48.90436554,2.5817289352,,,1,,,0,
StopArea:53:2421,,Rond Point des Sciences,,48.904022217,2.588135004,,,1,,,0,
StopArea:8727646,,GARE DE PERSAN BEAUMONT,,49.147983551,2.2793569565,,,1,,,0,
StopArea:88:1942,,Piscine,,49.145591736,2.2872419357,,,1,,,0,
StopArea:88:1944,,Stade,,49.147296906,2.2937738895,,,1,,,0,
StopArea:88:1938,,Cimetière,,49.136367798,2.3602190018,,,1,,,0,
StopArea:88:1940,,Place de Cutigliano,,49.133415222,2.362539053,,,1,,,0,
StopArea:5:40278,,Fréchot,,49.130023956,2.3699660301,,,1,,,0,
StopArea:88:1952,,Rue de Giez,,49.121807098,2.3954920769,,,1,,,0,
StopArea:8727657,,GARE DE LUZARCHES,,49.117576599,2.4213969707,,,1,,,0,
StopArea:59:6741469,,Puits La Marlière,,49.008533478,2.4012179375,,,1,,,0,
StopArea:88:2019,,Henri Sellier,,49.008312225,2.3982739449,,,1,,,0,
StopArea:59:6741481,,Les Lierres / Herivaux,,49.007369995,2.3949739933,,,1,,,0,
StopArea:59:6741463,,Eglise,,49.008090973,2.3894970417,,,1,,,0,
StopArea:59:6742402,,La Cerisaie,,49.005134583,2.3887429237,,,1,,,0,
StopArea:59:6742404,,Place de la Tolinette,,49.004089355,2.3924400806,,,1,,,0,
StopArea:59:6742406,,Jean Bullant,,49.003826141,2.3964860439,,,1,,,0,
StopArea:88:935,,Pierre Semard,,49.002819061,2.402009964,,,1,,,0,
StopArea:88:941,,Louis Perrein,,49.00164032,2.406140089,,,1,,,0,
StopArea:88:932,,Arthur Rimbaud,,48.99937439,2.4151380062,,,1,,,0,
StopArea:88:813,,Maréchal Foch,,49.000766754,2.4195311069,,,1,,,0,
StopArea:88:823,,Rue Scribe,,49.003265381,2.4203820229,,,1,,,0,
StopArea:11:50018046,,Place Gaston Tessier,,49.004295349,2.4238939285,,,1,,,0,
StopArea:11:50018029,,Place des Marronniers,,48.999141693,2.4273810387,,,1,,,0,
StopArea:88:809,,Jules Ferry,,48.996906281,2.4301359653,,,1,,,0,
StopArea:11:50017950,,Pierre Salvi,,48.991836548,2.4327390194,,,1,,,0,
StopArea:11:50109903,,Salle des Fêtes,,48.992938995,2.4434270859,,,1,,,0,
StopArea:88:805,,Hopital,,48.988765717,2.4495179653,,,1,,,0,
StopArea:88:827,,Zone Industrielle  Arsonval,,48.991004944,2.4566719532,,,1,,,0,
StopArea:11:50017976,,Cressonnières,,48.988613129,2.45875597,,,1,,,0,
StopArea:88:817,,Patte d'Oie,,48.983493805,2.4685540199,,,1,,,0,
StopArea:11:50018021,,Les Mines,,48.984867096,2.4732780457,,,1,,,0,
StopArea:88:900,,Eglise,,48.999706268,2.5120270252,,,1,,,0,
StopArea:7:10452,,Vergers,,48.998287201,2.5164151192,,,1,,,0,
StopArea:7:10446,,Orangerie,,49.002700806,2.5198340416,,,1,,,0,
StopArea:59:6741465,,Les Lierres / Louise Michel,,49.006942749,2.3925490379,,,1,,,0,
StopArea:59:6741466,,Victor Hugo,,49.006023407,2.3967890739,,,1,,,0,
StopArea:7:10641,,Marché,,48.951595306,2.6016430855,,,1,,,0,
StopArea:7:10658,,Verdun,,48.947921753,2.5998570919,,,1,,,0,
StopArea:7:10655,,St Denis,,48.947921753,2.602560997,,,1,,,0,
StopArea:7:10631,,Grillons,,48.944675446,2.6032850742,,,1,,,0,
StopArea:7:10642,,Montesquieu,,48.941120148,2.6041400433,,,1,,,0,
StopArea:53:2457,,Cèdres,,48.938884735,2.6059200764,,,1,,,0,
StopArea:53:2155,,Couronne,,48.939216614,2.6090450287,,,1,,,0,
StopArea:53:2453,,Balzac,,48.939250946,2.6122078896,,,1,,,0,
StopArea:53:2625,,Centre,,48.939319611,2.6149559021,,,1,,,0,
StopArea:7:10614,,Collège Gérard Philipe,,48.940639496,2.6227660179,,,1,,,0,
StopArea:7:10598,,Parc d'Activités de l'Ambrésis,,48.946819305,2.622428894,,,1,,,0,
StopArea:53:2293,,Piétrasanta,,48.940391541,2.6159229279,,,1,,,0,
StopArea:53:2481,,Buffon,,48.942935944,2.6134591103,,,1,,,0,
StopArea:53:2451,,Anatole France,,48.94669342,2.6095950603,,,1,,,0,
StopArea:88:649,,Laroche,,48.950378418,2.6096730232,,,1,,,0,
StopArea:7:10602,,Béarn,,48.949970245,2.6120040417,,,1,,,0,
StopArea:7:10644,,Normandie Niémen,,48.95022583,2.6148209572,,,1,,,0,
StopArea:7:10646,,Ormes,,48.952762604,2.6132740974,,,1,,,0,
StopArea:7:10657,,Tilleuls,,48.952495575,2.6152989864,,,1,,,0,
StopArea:8727151,,GARE DE VILLEPARISIS MITRY LE NEUF,,48.953315735,2.6025190353,,,1,,,0,
StopArea:53:2047,,Bosquets,,48.956359863,2.6027379036,,,1,,,0,
StopArea:7:10260,,Bibliothèque,,48.955410004,2.600399971,,,1,,,0,
StopArea:7:10307,,Lamartine,,48.956195831,2.599517107,,,1,,,0,
StopArea:7:10337,,Pasteur,,48.958560944,2.5982251167,,,1,,,0,
StopArea:7:10371,,Voltaire,,48.958950043,2.5943961143,,,1,,,0,
StopArea:7:10766,,Place Melun,,48.960338593,2.5903630257,,,1,,,0,
StopArea:7:10326,,Nantes,,48.961795807,2.5869500637,,,1,,,0,
StopArea:53:2327,,Martyrs de Chateaubriant,,48.960212708,2.6020460129,,,1,,,0,
StopArea:8727152,,GARE DE MITRY CLAYE,,48.975822449,2.643075943,,,1,,,0,
StopArea:7:10367,,Van Gogh,,48.97296524,2.646034956,,,1,,,0,
StopArea:7:10350,,Pont,,48.974067688,2.641201973,,,1,,,0,
StopArea:53:2597,,Cheminots,,48.974689484,2.6385540962,,,1,,,0,
StopArea:53:2345,,Môquet,,48.97549057,2.6326060295,,,1,,,0,
StopArea:53:2091,,Carrez,,48.9778862,2.6264460087,,,1,,,0,
StopArea:53:2353,,Moulin à Vent,,48.980056763,2.6238439083,,,1,,,0,
StopArea:7:10334,,L'Orme aux Bergers,,48.983612061,2.6205871105,,,1,,,0,
StopArea:7:10353,,Prévert,,48.984634399,2.6188509464,,,1,,,0,
StopArea:7:10310,,Lemoine,,48.985454559,2.6159479618,,,1,,,0,
StopArea:53:2117,,Paul Vaillant Couturier,,48.983577728,2.6151819229,,,1,,,0,
StopArea:7:10311,,Lenfant,,48.982971191,2.6115040779,,,1,,,0,
StopArea:70:50005939,,Centre postal,,48.991138458,2.5440680981,,,1,,,0,
StopArea:53:2335,,Mairie,,48.984184265,2.6190400124,,,1,,,0,
StopArea:53:2241,,Jean Moulin,,48.982475281,2.620798111,,,1,,,0,
StopArea:53:2516,,Lilas,,48.961677551,2.6030321121,,,1,,,0,
StopArea:8727143,,GARE DE VERT GALANT,,48.945129395,2.5675261021,,,1,,,0,
StopArea:7:10712,,Parmentier,,48.947631836,2.5617229939,,,1,,,0,
StopArea:7:10721,,Poste,,48.951416016,2.558300972,,,1,,,0,
StopArea:7:10705,,Merisiers,,48.953590393,2.5626358986,,,1,,,0,
StopArea:7:10660,,Les 4 Tours,,48.957874298,2.5574901104,,,1,,,0,
StopArea:7:10723,,Place René Droulot,,48.954063416,2.556016922,,,1,,,0,
StopArea:7:10725,,La Roseraie,,48.955253601,2.5527911186,,,1,,,0,
StopArea:70:50006020,,Fontaine Mallet,,48.952285767,2.5515539646,,,1,,,0,
StopArea:70:50006035,,Jussieu,,48.9529953,2.5498850346,,,1,,,0,
StopArea:70:50006028,,Georges Sachet,,48.954410553,2.5481040478,,,1,,,0,
StopArea:7:10684,,Fougères,,48.956123352,2.5459098816,,,1,,,0,
StopArea:70:50006042,,Parc de la Noue,,48.958358765,2.5447950363,,,1,,,0,
StopArea:70:50006038,,Les Mousseaux,,48.962295532,2.5408139229,,,1,,,0,
StopArea:70:50006057,,Route de Tremblay,,48.963920593,2.5374920368,,,1,,,0,
StopArea:70:50006005,,Croix l'aumône,,48.965000153,2.5248188972,,,1,,,0,
StopArea:7:10676,,Cimetière,,48.966323853,2.5412590504,,,1,,,0,
StopArea:7:10694,,Labé,,48.967884064,2.5474181175,,,1,,,0,
StopArea:7:10696,,Laurencin,,48.966644287,2.5491979122,,,1,,,0,
StopArea:7:10727,,Schumann,,48.965507507,2.5458490849,,,1,,,0,
StopArea:7:10707,,Monnet,,48.964488983,2.5475509167,,,1,,,0,
StopArea:7:10730,,Sisley,,48.964752197,2.5501930714,,,1,,,0,
StopArea:7:10672,,Claude Nicolas Ledoux,,48.969062805,2.5458939075,,,1,,,0,
StopArea:7:10539,,Marronniers,,48.95916748,2.5788090229,,,1,,,0,
StopArea:7:10496,,Briand,,48.954910278,2.5810101032,,,1,,,0,
StopArea:88:539,,Place Jean Jaurès,,48.951595306,2.5831809044,,,1,,,0,
StopArea:88:545,,Lycée Professionnel Hélène Boucher,,48.950454712,2.5790679455,,,1,,,0,
StopArea:59:5747136,,Cité des Douaniers,,48.949790955,2.5764760971,,,1,,,0,
StopArea:7:10498,,Brossolette,,48.949729919,2.5726819038,,,1,,,0,
StopArea:7:10494,,Blum,,48.948673248,2.5697000027,,,1,,,0,
StopArea:70:50005955,,L'Odéon,,48.9425354,2.5701959133,,,1,,,0,
StopArea:70:50005948,,Flandres,,48.942218781,2.5722808838,,,1,,,0,
StopArea:70:50005971,,Place Pierre Curie,,48.94065094,2.5780758858,,,1,,,0,
StopArea:70:50005979,,Stade Jean Jaurès,,48.94109726,2.5828509331,,,1,,,0,
StopArea:7:10555,,Place A.Thomas,,48.942024231,2.5853250027,,,1,,,0,
StopArea:7:10504,,Caussimon,,48.943504333,2.5795199871,,,1,,,0,
StopArea:7:10588,,Vaillant,,48.943885803,2.5724749565,,,1,,,0,
StopArea:70:50110695,,République,,48.949996948,2.5666670799,,,1,,,0,
StopArea:70:50005959,,Maison de retraite,,48.952690125,2.5664129257,,,1,,,0,
StopArea:7:10551,,La Paix,,48.954753876,2.5653569698,,,1,,,0,
StopArea:7:10578,,Ronsard,,48.957019806,2.5632579327,,,1,,,0,
StopArea:70:50005966,,Place Henri Barbusse,,48.961681366,2.570759058,,,1,,,0,
StopArea:70:50110697,,Les Cottages,,48.966144562,2.5687820911,,,1,,,0,
StopArea:7:10528,,IUT,,48.975543976,2.559499979,,,1,,,0,
StopArea:70:50005940,,Cruppet,,48.977966309,2.5563340187,,,1,,,0,
StopArea:8798211,,Foyer des Bruyères,,48.981437683,2.5557188988,,,1,,,0,
StopArea:70:50005969,,Poste,,48.983509064,2.5539319515,,,1,,,0,
StopArea:7:10511,,Cimetière,,48.984951019,2.5529389381,,,1,,,0,
StopArea:70:50005973,,Petit Tremblay,,48.983982086,2.5504140854,,,1,,,0,
StopArea:7:10584,,Saint Pères,,48.982936859,2.5519340038,,,1,,,0,
StopArea:8727638,,GARE DE SARCELLES ST BRICE,,48.995029449,2.3682699203,,,1,,,0,
StopArea:59:4035653,,Théodore Bullier,,48.991210938,2.3736760616,,,1,,,0,
StopArea:88:1980,,SOUS PREFECTURE,,48.989143372,2.3766019344,,,1,,,0,
StopArea:59799,,LES CHOLETTES,,48.977394104,2.3713738918,,,1,,,0,
StopArea:59801,,LES FLANADES,,48.977165222,2.3776130676,,,1,,,0,
StopArea:59803,,Paul Valéry,,48.979232788,2.3793430328,,,1,,,0,
StopArea:59805,,Les Lochères,,48.978458405,2.3852579594,,,1,,,0,
StopArea:8727619,,GARE DE GARGES SARCELLES,,48.976970673,2.3907120228,,,1,,,0,
StopArea:59:3740997,,Charles de Gaulle / François Mitterrand,,48.974243164,2.3984251022,,,1,,,0,
StopArea:88:790,,Georges Brassens,,48.974559784,2.4073059559,,,1,,,0,
StopArea:88:786,,8 Mai 1945,,48.97599411,2.4093420506,,,1,,,0,
StopArea:88:792,,Jacques Decour,,48.976894379,2.413328886,,,1,,,0,
StopArea:88:794,,La Muette / Europe,,48.975231171,2.4158248901,,,1,,,0,
StopArea:88:765,,Rond Point du Christ,,48.975933075,2.4220650196,,,1,,,0,
StopArea:88:763,,Mairie Annexe,,48.979953766,2.4239079952,,,1,,,0,
StopArea:11:50017900,,Léon Blum,,48.982311249,2.4283781052,,,1,,,0,
StopArea:59:6673070,,Lycée René Cassin,,48.982830048,2.43405509,,,1,,,0,
StopArea:88:821,,Rue d'Aulnay,,48.984413147,2.4409689903,,,1,,,0,
StopArea:88:807,,Hôtel de Ville,,48.986503601,2.4500119686,,,1,,,0,
StopArea:88:797,,Cimetière / Hôpital,,48.990192413,2.4521090984,,,1,,,0,
StopArea:88:928,,Pont à l'huile,,49.00043869,2.4665141106,,,1,,,0,
StopArea:88:924,,Mairie,,49.002590179,2.4712181091,,,1,,,0,
StopArea:59:7899251,,André Citroën / Centre de Production,,48.964847565,2.4950768948,,,1,,,0,
StopArea:70:50005189,,Croix St Marc,,48.959915161,2.4980330467,,,1,,,0,
StopArea:70:50005338,,Tennis,,48.9568367,2.4950239658,,,1,,,0,
StopArea:70:50005157,,Bougainville,,48.955730438,2.4966990948,,,1,,,0,
StopArea:7:10056,,Matisse / Delacroix,,48.953937531,2.4989669323,,,1,,,0,
StopArea:88:1964,,Renoir,,48.951927185,2.490885973,,,1,,,0,
StopArea:11:50109946,,Route de Gonesse,,48.951831818,2.4857490063,,,1,,,0,
StopArea:70:50005147,,Balagny,,48.943214417,2.4819889069,,,1,,,0,
StopArea:11:50109950,,Croix Rouge,,48.947124481,2.4918949604,,,1,,,0,
StopArea:70:50005165,,Camille Desmoulins,,48.949131012,2.4941110611,,,1,,,0,
StopArea:7:10007,,Botticelli,,48.95324707,2.5025808811,,,1,,,0,
StopArea:7:10076,,Vélodrome,,48.953762054,2.5064299107,,,1,,,0,
StopArea:7:10050,,Lenglen,,48.951351166,2.5136818886,,,1,,,0,
StopArea:7:10067,,Schuman,,48.948429108,2.5173859596,,,1,,,0,
StopArea:7:10042,,Gros Saule,,48.949424744,2.5196099281,,,1,,,0,
StopArea:59:3682068,,Collège Evariste Gallois,,48.944957733,2.5193998814,,,1,,,0,
StopArea:88:7,,Avenue de Savigny,,48.944877625,2.5174899101,,,1,,,0,
StopArea:7:10001,,Ambourget Cimetière,,48.946937561,2.5116679668,,,1,,,0,
StopArea:7:10073,,St Paul,,48.947132111,2.5092639923,,,1,,,0,
StopArea:7:10044,,HLM,,48.944908142,2.5085399151,,,1,,,0,
StopArea:7:10054,,Lapin Sauté,,48.943843842,2.5071890354,,,1,,,0,
StopArea:7:10005,,Arts,,48.942085266,2.5049390793,,,1,,,0,
StopArea:88:1963,,Francisco Ferrer,,48.944633484,2.4953799248,,,1,,,0,
StopArea:70:50005331,,Soleil Levant,,48.940059662,2.5025589466,,,1,,,0,
StopArea:70:50005273,,Lycée Jean Zay,,48.939403534,2.5087149143,,,1,,,0,
StopArea:70:50005905,,La Paix,,48.93977356,2.5144660473,,,1,,,0,
StopArea:70:50005913,,Primevères,,48.940029144,2.5192620754,,,1,,,0,
StopArea:59:3682064,,Cimetière,,48.939590454,2.5243930817,,,1,,,0,
StopArea:59:3682062,,Gaston Bussière,,48.937793732,2.5296099186,,,1,,,0,
StopArea:8727142,,Gare de Sevran Livry,,48.935806274,2.5346779823,,,1,,,0,
StopArea:59:3682061,,Mère Thérèsa,,48.937526703,2.5313448906,,,1,,,0,
StopArea:7:10066,,Savigny,,48.948352814,2.5144729614,,,1,,,0,
StopArea:6:558,,Les Fresnes,,49.083568573,2.7895379066,,,1,,,0,
StopArea:6:566,,Les Ormes,,49.081775665,2.7908248901,,,1,,,0,
StopArea:6:572,,Stade,,49.077976227,2.7939479351,,,1,,,0,
StopArea:6:570,,Les Sources,,49.076431274,2.7903950214,,,1,,,0,
StopArea:6:554,,Centre commercial,,49.075138092,2.788009882,,,1,,,0,
StopArea:6:556,,Les Ecoles,,49.073059082,2.7929370403,,,1,,,0,
StopArea:6:562,,Maisonneuve,,49.071617126,2.797221899,,,1,,,0,
StopArea:6:560,,Mairie,,49.069782257,2.8014318943,,,1,,,0,
StopArea:6:574,,Rue de l'Yonne,,49.068130493,2.8043980598,,,1,,,0,
StopArea:6:564,,Moulin à Vent,,49.071105957,2.8052220345,,,1,,,0,
StopArea:6:492,,Jeannine Pernette,,49.070163727,2.8152689934,,,1,,,0,
StopArea:6:487,,Eglise,,49.070270538,2.8181049824,,,1,,,0,
StopArea:6:486,,Rue de Condé,,49.073299408,2.8205089569,,,1,,,0,
StopArea:6:489,,Gros merisier,,49.073730469,2.8246231079,,,1,,,0,
StopArea:6:490,,Hildevert,,49.070877075,2.8165309429,,,1,,,0,
StopArea:6:582,,Logis Vert,,49.042404175,2.8091518879,,,1,,,0,
StopArea:47:15015,,Eglise,,49.039802551,2.8071739674,,,1,,,0,
StopArea:6:580,,Ferme de l'Etrille,,49.037708282,2.801956892,,,1,,,0,
StopArea:6:411,,Mairie,,49.05022049,2.770804882,,,1,,,0,
StopArea:8727153,,GARE DE DAMMARTIN JUILLY ST MARD,,49.032222748,2.698718071,,,1,,,0,
StopArea:6:543,,Avenue de la Gare,,49.033912659,2.6960680485,,,1,,,0,
StopArea:6:536,,Centre,,49.035617828,2.6946249008,,,1,,,0,
StopArea:6:541,,Eglise,,49.036502838,2.6918799877,,,1,,,0,
StopArea:6:551,,ZA Fontaine des Tournelles,,49.039134979,2.685781002,,,1,,,0,
StopArea:88:372,,Rue du 26 août 1944,,49.071247101,2.8101840019,,,1,,,0,
StopArea:6:553,,Rue des Bouleaux,,49.080127716,2.7926950455,,,1,,,0,
StopArea:87:166,,Blamécourt,,49.160896301,1.8025000095,,,1,,,0,
StopArea:87:163,,A. Subtil,,49.157211304,1.7824540138,,,1,,,0,
StopArea:87:188,,Rue de Beauvais,,49.158416748,1.7929489613,,,1,,,0,
StopArea:87:183,,Gare Routière,,49.154884338,1.7905269861,,,1,,,0,
StopArea:87:212,,Wenings,,49.158332825,1.8533190489,,,1,,,0,
StopArea:84:195,,Eglise,,49.151371002,1.8864729404,,,1,,,0,
StopArea:21:838,,Place de la Mare,,49.124633789,1.8919210434,,,1,,,0,
StopArea:84:176,,Route de Commeny,,49.113025665,1.9083800316,,,1,,,0,
StopArea:21:866,,Centre Equestre,,49.111400604,1.9322780371,,,1,,,0,
StopArea:87:280,,Champmorin,,49.104248047,1.961853981,,,1,,,0,
StopArea:21:858,,Mairie,,49.101295471,1.9668420553,,,1,,,0,
StopArea:87:3,,RIVES DE LA VIOSNE,,49.093112946,1.9788880348,,,1,,,0,
StopArea:87:1,,Les Côteaux,,49.089557648,1.9876970053,,,1,,,0,
StopArea:21:842,,Montgeroult,,49.08102417,2.0050079823,,,1,,,0,
StopArea:8738115,,GARE DE BOISSY L AILLERIE,,49.075145721,2.0270609856,,,1,,,0,
StopArea:87:241,,Puiseux,,49.054824829,2.0178608894,,,1,,,0,
StopArea:8738249,,Gare de Cergy St Christophe,,49.049812317,2.0344040394,,,1,,,0,
StopArea:40:24,,Cité Artisanale,,49.044406891,2.0704200268,,,1,,,0,
StopArea:84:679,,Les Marjoberts,,49.041145325,2.0737481117,,,1,,,0,
StopArea:8738190,,Gare de Cergy Préfecture,,49.036132812,2.0807299614,,,1,,,0,
StopArea:8727613,,GARE DE PONTOISE,,49.046924591,2.0952730179,,,1,,,0,
StopArea:87:236,,CITE JUDICIAIRE,,49.051685333,2.0987360477,,,1,,,0,
StopArea:21:616,,lycee pissarro,,49.057441711,2.0911519527,,,1,,,0,
StopArea:87:231,,Hôpital,,49.062835693,2.0937070847,,,1,,,0,
StopArea:87:173,,Dame Noire,,49.151702881,1.8055269718,,,1,,,0,
StopArea:87:186,,Clos des Aulnes,,49.152423859,1.7992249727,,,1,,,0,
StopArea:87:181,,Eugène Blouin,,49.154087067,1.7928780317,,,1,,,0,
StopArea:87:172,,Rue de Crosne,,49.152263641,1.7872129679,,,1,,,0,
StopArea:87:326,,Gare,,49.159008026,1.7940050364,,,1,,,0,
StopArea:87:311,,Mairie,,49.066394806,1.7176220417,,,1,,,0,
StopArea:87:309,,Chaudry,,49.074214935,1.7181090117,,,1,,,0,
StopArea:87:303,,la Goulée,,49.073661804,1.7044039965,,,1,,,0,
StopArea:87:301,,Les 3 Tilleuls,,49.064990997,1.7045099735,,,1,,,0,
StopArea:87:126,,Lapin Savant,,49.076412201,1.6800769567,,,1,,,0,
StopArea:87:124,,Chantemesle,,49.078712463,1.6740629673,,,1,,,0,
StopArea:87:128,,Mairie de Haut Isle,,49.08310318,1.6590199471,,,1,,,0,
StopArea:87:130,,Haute Isle / les Roches Blanches,,49.084197998,1.647225976,,,1,,,0,
StopArea:87:245,,IGESA,,49.082866669,1.6340910196,,,1,,,0,
StopArea:87:247,,Mairie de la Roche Guyon,,49.081310272,1.6300560236,,,1,,,0,
StopArea:87:243,,Route de Gasny,,49.079627991,1.622609973,,,1,,,0,
StopArea:87:27,,Roconval,,49.094532013,1.6274119616,,,1,,,0,
StopArea:87:25,,Le Mal Gardé,,49.101474762,1.6332620382,,,1,,,0,
StopArea:87:23,,Eglise / Mairie,,49.106334686,1.6421060562,,,1,,,0,
StopArea:87:219,,Mairie,,49.140327454,1.720739007,,,1,,,0,
StopArea:87:43,,Place du 19 mai 1962,,49.137821198,1.6537599564,,,1,,,0,
StopArea:87:47,,Salle des Fêtes,,49.139343262,1.6616150141,,,1,,,0,
StopArea:87:45,,Pont Rû,,49.144100189,1.6708799601,,,1,,,0,
StopArea:87:98,,Copierres,,49.166610718,1.6761929989,,,1,,,0,
StopArea:87:199,,Ecole,,49.175476074,1.6774430275,,,1,,,0,
StopArea:87:267,,Bois Saint Clair,,49.200679779,1.6773329973,,,1,,,0,
StopArea:87:270,,Eglise,,49.206832886,1.6795580387,,,1,,,0,
StopArea:87:53,,Buhy Buchet / RN14,,49.195934296,1.7039300203,,,1,,,0,
StopArea:87:143,,La Chapelle,,49.183891296,1.7327460051,,,1,,,0,
StopArea:87:259,,Parc,,49.170734406,1.7638839483,,,1,,,0,
StopArea:87:257,,Mairie,,49.168632507,1.769168973,,,1,,,0,
StopArea:87:261,,Petit Scolaire,,49.163913727,1.779785037,,,1,,,0,
StopArea:87:89,,Cléry,,49.130977631,1.840430975,,,1,,,0,
StopArea:87:315,,Bord'haut de Vigny,,49.08310318,1.9305779934,,,1,,,0,
StopArea:87:169,,Beaux Sites,,49.157062531,1.7794760466,,,1,,,0,
StopArea:87:14,,Centre Hospitalier,,49.079414368,1.7598919868,,,1,,,0,
StopArea:87:5,,la Bucaille,,49.073417664,1.7714140415,,,1,,,0,
StopArea:87:7,,Cadenas,,49.070480347,1.7683479786,,,1,,,0,
StopArea:87:106,,Abri Bus,,49.056598663,1.7670650482,,,1,,,0,
StopArea:87:104,,Place,,49.060787201,1.7414480448,,,1,,,0,
StopArea:87:12,,Ferme de Brunel,,49.066192627,1.7593150139,,,1,,,0,
StopArea:87:299,,Le Tremblay,,49.078380585,1.7449179888,,,1,,,0,
StopArea:87:288,,Route de Drocourt,,49.080356598,1.738705039,,,1,,,0,
StopArea:87:297,,Villeneuve,,49.082820892,1.7359199524,,,1,,,0,
StopArea:87:290,,St Léger,,49.085769653,1.7301009893,,,1,,,0,
StopArea:87:293,,Mairie,,49.087978363,1.7254420519,,,1,,,0,
StopArea:87:313,,Les Millonets,,49.063789368,1.7160259485,,,1,,,0,
StopArea:87:307,,Rue de l'Orme,,49.063991547,1.7046589851,,,1,,,0,
StopArea:87:86,,Eglise,,49.087802887,1.6749999523,,,1,,,0,
StopArea:87:305,,Mairie de Vetheuil,,49.063053131,1.7017439604,,,1,,,0,
StopArea:87:278,,Route de Vétheuil,,49.053066254,1.6970880032,,,1,,,0,
StopArea:87:276,,Mairie,,49.040435791,1.6889410019,,,1,,,0,
StopArea:87:150,,Condorcet,,48.986351013,1.754199028,,,1,,,0,
StopArea:86:69,,Saint Maclou,,48.990871429,1.7186080217,,,1,,,0,
StopArea:81:6906,,Palais de Justice,,48.989814758,1.7128479481,,,1,,,0,
StopArea:8738150,,GARE DE MANTES LA JOLIE,,48.989009857,1.704005003,,,1,,,0,
StopArea:87:194,,Mairie de Mantes la jolie,,48.989440918,1.7146999836,,,1,,,0,
StopArea:81:6940,,Rue de la Sangle,,48.989318848,1.7185280323,,,1,,,0,
StopArea:87:88,,L.E.P,,49.1577034,1.9434429407,,,1,,,0,
StopArea:84:121,,Centre Ville,,49.160461426,1.9344990253,,,1,,,0,
StopArea:87:141,,Grande Rue,,49.152740479,1.8854540586,,,1,,,0,
StopArea:87:210,,Rue d'Hardeville,,49.159126282,1.8542300463,,,1,,,0,
StopArea:87:206,,Rue du Bois de Chars,,49.16254425,1.8586850166,,,1,,,0,
StopArea:87:214,,Hardeville,,49.16375351,1.8608180285,,,1,,,0,
StopArea:87:41,,Bouconvillers,,49.176044464,1.9028329849,,,1,,,0,
StopArea:87:148,,Lierville,,49.190288544,1.8810529709,,,1,,,0,
StopArea:87:122,,Hadancourt,,49.186759949,1.8538819551,,,1,,,0,
StopArea:87:249,,Serans,,49.185779572,1.8356330395,,,1,,,0,
StopArea:87:140,,Ecole,,49.154251099,1.8839060068,,,1,,,0,
StopArea:87:168,,Bois Pierre,,49.150672913,1.8107769489,,,1,,,0,
StopArea:87:208,,Zone d'activités,,49.15397644,1.8550180197,,,1,,,0,
StopArea:8738265,,Gare de Cergy le Haut,,49.047580719,2.0106170177,,,1,,,0,
StopArea:40:191,,La Ravinière,,49.05626297,2.0653250217,,,1,,,0,
StopArea:87:223,,LYCEE POLE EMILE VICTOR,,49.072883606,2.0708780289,,,1,,,0,
StopArea:87:84,,Foyer Rural,,49.089370728,1.6768610477,,,1,,,0,
StopArea:87:82,,Villarceaux,,49.115474701,1.7111530304,,,1,,,0,
StopArea:87:78,,Eglise,,49.121715546,1.6945530176,,,1,,,0,
StopArea:87:80,,Salle des Fêtes,,49.123340607,1.6903159618,,,1,,,0,
StopArea:87:295,,Place,,49.090042114,1.7255810499,,,1,,,0,
StopArea:87:74,,Haute Souris,,49.102306366,1.715644002,,,1,,,0,
StopArea:87:17,,Eglise,,49.150871277,1.6973810196,,,1,,,0,
StopArea:87:19,,Toussaint,,49.153625488,1.7053200006,,,1,,,0,
StopArea:87:221,,le Mesnil,,49.159511566,1.7102409601,,,1,,,0,
StopArea:87:253,,Ducourt,,49.168334961,1.7363820076,,,1,,,0,
StopArea:87:175,,Demi Lune,,49.147563934,1.786700964,,,1,,,0,
StopArea:87:255,,Etrez,,49.163375854,1.7835110426,,,1,,,0,
StopArea:87:21,,Le Vaumion,,49.160533905,1.7070300579,,,1,,,0,
StopArea:87:319,,Enfer / Centre,,49.087013245,1.8085260391,,,1,,,0,
